record_ID,cycle,step_ID,step_name,time_in_step,voltage_V,current_mA,capacity_mAh,energy_mWh,timestamp,Validated,DCIR(mOhm)
26,1,1,CC_Chg,45.0,1.9166,6100.07,76.25059,143.35435,2024-08-12 10:42:56,True,-1.0
27,1,1,CC_Chg,50.0,1.9173,6100.03,84.72287,159.596,2024-08-12 10:43:01,True,-1.0
28,1,1,CC_Chg,55.0,1.9185,6100.07,93.19517,175.8449,2024-08-12 10:43:06,True,-1.0
29,1,1,CC_Chg,60.0,1.9189,6100.03,101.667465,192.09996,2024-08-12 10:43:11,True,-1.0
30,1,1,CC_Chg,65.0,1.9198,6100.02,110.139694,208.36212,2024-08-12 10:43:16,True,-1.0
31,1,1,CC_Chg,70.0,1.9205,6100.03,118.61197,224.6298,2024-08-12 10:43:21,True,-1.0
32,1,1,CC_Chg,75.0,1.9214,6099.9897,127.08417,240.90315,2024-08-12 10:43:26,True,-1.0
33,1,1,CC_Chg,80.0,1.9215,6100.17,135.55652,257.18225,2024-08-12 10:43:31,True,-1.0
34,1,1,CC_Chg,85.0,1.9222,6100.16,144.029,273.4662,2024-08-12 10:43:36,True,-1.0
35,1,1,CC_Chg,90.0,1.9224,6100.16,152.50145,289.75574,2024-08-12 10:43:41,True,-1.0
36,1,1,CC_Chg,95.0,1.9242,6100.18,160.97392,306.0525,2024-08-12 10:43:46,True,-1.0
37,1,1,CC_Chg,100.0,1.9256,6100.14,169.44633,322.35815,2024-08-12 10:43:51,True,-1.0
38,1,1,CC_Chg,105.0,1.9263,6100.18,177.9188,338.67453,2024-08-12 10:43:56,True,-1.0
39,1,1,CC_Chg,110.0,1.9277,6100.2,186.3913,355.00183,2024-08-12 10:44:01,True,-1.0
40,1,1,CC_Chg,115.0,1.9292,6100.19,194.86378,371.33932,2024-08-12 10:44:06,True,-1.0
41,1,1,CC_Chg,120.0,1.9301,6100.2,203.33629,387.6869,2024-08-12 10:44:11,True,-1.0
42,1,1,CC_Chg,125.0,1.9307,6100.17,211.80878,404.0417,2024-08-12 10:44:16,True,-1.0
43,1,1,CC_Chg,130.0,1.932,6100.19,220.28123,420.40573,2024-08-12 10:44:21,True,-1.0
44,1,1,CC_Chg,135.0,1.9326,6100.16,228.75372,436.7758,2024-08-12 10:44:26,True,-1.0
45,1,1,CC_Chg,140.0,1.9337,6100.11,237.22617,453.15118,2024-08-12 10:44:31,True,-1.0
46,1,1,CC_Chg,145.0,1.9341,6100.07,245.69847,469.53342,2024-08-12 10:44:36,True,-1.0
47,1,1,CC_Chg,150.0,1.9342,6100.09,254.17084,485.9196,2024-08-12 10:44:41,True,-1.0
48,1,1,CC_Chg,155.0,1.9348,6100.07,262.64316,502.30997,2024-08-12 10:44:46,True,-1.0
49,1,1,CC_Chg,160.0,1.9348,6100.01,271.11545,518.7012,2024-08-12 10:44:51,True,-1.0
50,1,1,CC_Chg,165.0,1.935,6100.0,279.58765,535.0921,2024-08-12 10:44:56,True,-1.0
51,1,1,CC_Chg,170.0,1.9342,6100.02,288.05988,551.481,2024-08-12 10:45:01,True,-1.0
52,1,1,CC_Chg,175.0,1.9337,6100.03,296.53214,567.86676,2024-08-12 10:45:06,True,-1.0
53,1,1,CC_Chg,180.0,1.9337,6100.11,305.00446,584.25275,2024-08-12 10:45:11,True,-1.0
54,1,1,CC_Chg,185.0,1.9341,6100.17,313.47687,600.6369,2024-08-12 10:45:16,True,-1.0
55,1,1,CC_Chg,190.0,1.934,6100.17,321.94934,617.02167,2024-08-12 10:45:21,True,-1.0
56,1,1,CC_Chg,195.0,1.934,6100.13,330.42175,633.40656,2024-08-12 10:45:26,True,-1.0
57,1,1,CC_Chg,200.0,1.9343,6100.14,338.89413,649.7931,2024-08-12 10:45:31,True,-1.0
58,1,1,CC_Chg,205.0,1.9347,6100.09,347.36655,666.18475,2024-08-12 10:45:36,True,-1.0
59,1,1,CC_Chg,210.0,1.9362,6100.04,355.83884,682.5832,2024-08-12 10:45:41,True,-1.0
60,1,1,CC_Chg,215.0,1.9368,6099.94,364.31107,698.98914,2024-08-12 10:45:46,True,-1.0
61,1,1,CC_Chg,220.0,1.9377,6099.9897,372.7832,715.4021,2024-08-12 10:45:51,True,-1.0
62,1,1,CC_Chg,225.0,1.9382,6100.05,381.25546,731.8226,2024-08-12 10:45:56,True,-1.0
63,1,1,CC_Chg,230.0,1.9391,6100.03,389.72775,748.24835,2024-08-12 10:46:01,True,-1.0
64,1,1,CC_Chg,235.0,1.9396,6100.01,398.19995,764.67993,2024-08-12 10:46:06,True,-1.0
65,1,1,CC_Chg,240.0,1.9404,6100.03,406.6722,781.1169,2024-08-12 10:46:11,True,-1.0
66,1,1,CC_Chg,245.0,1.9405,6100.03,415.14453,797.5576,2024-08-12 10:46:16,True,-1.0
67,1,1,CC_Chg,250.0,1.9414,6099.96,423.6167,814.0017,2024-08-12 10:46:21,True,-1.0
68,1,1,CC_Chg,255.0,1.9414,6100.15,432.08896,830.4481,2024-08-12 10:46:26,True,-1.0
69,1,1,CC_Chg,260.0,1.9421,6100.23,440.5615,846.89886,2024-08-12 10:46:31,True,-1.0
70,1,1,CC_Chg,265.0,1.9419,6100.19,449.03403,863.35187,2024-08-12 10:46:36,True,-1.0
71,1,1,CC_Chg,270.0,1.9422,6100.2,457.50653,879.80786,2024-08-12 10:46:41,True,-1.0
72,1,1,CC_Chg,275.0,1.9429,6100.19,465.97897,896.2673,2024-08-12 10:46:46,True,-1.0
73,1,1,CC_Chg,280.0,1.9436,6100.21,474.4515,912.73096,2024-08-12 10:46:51,True,-1.0
74,1,1,CC_Chg,285.0,1.9436,6100.19,482.924,929.19745,2024-08-12 10:46:56,True,-1.0
75,1,1,CC_Chg,290.0,1.9438,6100.21,491.39655,945.6647,2024-08-12 10:47:01,True,-1.0
76,1,1,CC_Chg,295.0,1.9435,6100.19,499.86902,962.1312,2024-08-12 10:47:06,True,-1.0
77,1,1,CC_Chg,300.0,1.9433,6100.2,508.3415,978.59607,2024-08-12 10:47:11,True,-1.0
78,1,1,CC_Chg,305.0,1.9434,6100.24,516.814,995.0602,2024-08-12 10:47:16,True,-1.0
79,1,1,CC_Chg,310.0,1.9429,6100.23,525.28656,1011.52264,2024-08-12 10:47:21,True,-1.0
80,1,1,CC_Chg,315.0,1.9426,6100.23,533.7591,1027.9833,2024-08-12 10:47:26,True,-1.0
81,1,1,CC_Chg,320.0,1.9423,6100.23,542.2316,1044.4408,2024-08-12 10:47:31,True,-1.0
82,1,1,CC_Chg,325.0,1.9425,6100.21,550.7042,1060.8971,2024-08-12 10:47:36,True,-1.0
83,1,1,CC_Chg,330.0,1.9419,6100.22,559.17676,1077.3518,2024-08-12 10:47:41,True,-1.0
84,1,1,CC_Chg,335.0,1.942,6100.2,567.6493,1093.8044,2024-08-12 10:47:46,True,-1.0
85,1,1,CC_Chg,340.0,1.9422,6100.2,576.1218,1110.257,2024-08-12 10:47:51,True,-1.0
86,1,1,CC_Chg,345.0,1.9424,6100.16,584.59424,1126.7119,2024-08-12 10:47:56,True,-1.0
87,1,1,CC_Chg,350.0,1.943,6100.06,593.0665,1143.1699,2024-08-12 10:48:01,True,-1.0
88,1,1,CC_Chg,355.0,1.9437,6100.0,601.53876,1159.6335,2024-08-12 10:48:06,True,-1.0
89,1,1,CC_Chg,360.0,1.9441,6100.03,610.01105,1176.1023,2024-08-12 10:48:11,True,-1.0
90,1,1,CC_Chg,365.0,1.9448,6100.07,618.4833,1192.5773,2024-08-12 10:48:16,True,-1.0
91,1,1,CC_Chg,370.0,1.9455,6100.04,626.9557,1209.0571,2024-08-12 10:48:21,True,-1.0
92,1,1,CC_Chg,375.0,1.9461,6100.04,635.4279,1225.5417,2024-08-12 10:48:26,True,-1.0
93,1,1,CC_Chg,380.0,1.946,6100.05,643.9002,1242.0297,2024-08-12 10:48:31,True,-1.0
94,1,1,CC_Chg,385.0,1.9471,6100.04,652.3726,1258.521,2024-08-12 10:48:36,True,-1.0
95,1,1,CC_Chg,390.0,1.9469,6100.04,660.8448,1275.017,2024-08-12 10:48:41,True,-1.0
96,1,1,CC_Chg,395.0,1.9478,6100.2,669.31714,1291.5157,2024-08-12 10:48:46,True,-1.0
97,1,1,CC_Chg,400.0,1.9481,6100.2,677.78973,1308.018,2024-08-12 10:48:51,True,-1.0
98,1,1,CC_Chg,405.0,1.948,6100.23,686.2623,1324.5232,2024-08-12 10:48:56,True,-1.0
99,1,1,CC_Chg,410.0,1.9485,6100.16,694.7347,1341.0308,2024-08-12 10:49:01,True,-1.0
100,1,1,CC_Chg,415.0,1.948,6100.2,703.20715,1357.5376,2024-08-12 10:49:06,True,-1.0
101,1,1,CC_Chg,420.0,1.9476,6100.27,711.67975,1374.0419,2024-08-12 10:49:11,True,-1.0
102,1,1,CC_Chg,425.0,1.9469,6100.09,720.15216,1390.5408,2024-08-12 10:49:16,True,-1.0
103,1,1,CC_Chg,430.0,1.9462,6100.09,728.6246,1407.0338,2024-08-12 10:49:21,True,-1.0
104,1,1,CC_Chg,435.0,1.9459,6100.06,737.0969,1423.5205,2024-08-12 10:49:26,True,-1.0
105,1,1,CC_Chg,440.0,1.9451,6100.19,745.5692,1440.0034,2024-08-12 10:49:31,True,-1.0
106,1,1,CC_Chg,445.0,1.945,6100.19,754.0418,1456.4843,2024-08-12 10:49:36,True,-1.0
107,1,1,CC_Chg,450.0,1.945,6100.18,762.5142,1472.9602,2024-08-12 10:49:41,True,-1.0
108,1,1,CC_Chg,455.0,1.9444,6100.06,770.9866,1489.435,2024-08-12 10:49:46,True,-1.0
109,1,1,CC_Chg,460.0,1.945,6100.01,779.4589,1505.912,2024-08-12 10:49:51,True,-1.0
110,1,1,CC_Chg,465.0,1.9456,6100.2,787.9313,1522.3936,2024-08-12 10:49:56,True,-1.0
111,1,1,CC_Chg,470.0,1.9465,6100.21,796.4038,1538.882,2024-08-12 10:50:01,True,-1.0
112,1,1,CC_Chg,475.0,1.9474,6100.19,804.87634,1555.3768,2024-08-12 10:50:06,True,-1.0
113,1,1,CC_Chg,480.0,1.9478,6100.25,813.3489,1571.8766,2024-08-12 10:50:11,True,-1.0
114,1,1,CC_Chg,485.0,1.9485,6100.1,821.8215,1588.3822,2024-08-12 10:50:16,True,-1.0
115,1,1,CC_Chg,490.0,1.9488,6100.11,830.2937,1604.8917,2024-08-12 10:50:21,True,-1.0
116,1,1,CC_Chg,495.0,1.9496,6100.1,838.76605,1621.4083,2024-08-12 10:50:26,True,-1.0
117,1,1,CC_Chg,500.0,1.95,6100.06,847.2384,1637.9285,2024-08-12 10:50:31,True,-1.0
118,1,1,CC_Chg,505.0,1.9505,6100.02,855.7107,1654.452,2024-08-12 10:50:36,True,-1.0
119,1,1,CC_Chg,510.0,1.9507,6100.03,864.1829,1670.9785,2024-08-12 10:50:41,True,-1.0
120,1,1,CC_Chg,515.0,1.9512,6100.01,872.6552,1687.5084,2024-08-12 10:50:46,True,-1.0
121,1,1,CC_Chg,520.0,1.9517,6100.0,881.1274,1704.0427,2024-08-12 10:50:51,True,-1.0
122,1,1,CC_Chg,525.0,1.9523,6100.03,889.5996,1720.5786,2024-08-12 10:50:56,True,-1.0
123,1,1,CC_Chg,530.0,1.9522,6100.05,898.0719,1737.118,2024-08-12 10:51:01,True,-1.0
124,1,1,CC_Chg,535.0,1.952,6100.02,906.5441,1753.658,2024-08-12 10:51:06,True,-1.0
125,1,1,CC_Chg,540.0,1.952,6100.03,915.01636,1770.1952,2024-08-12 10:51:11,True,-1.0
126,1,1,CC_Chg,545.0,1.9514,6100.08,923.4887,1786.7305,2024-08-12 10:51:16,True,-1.0
127,1,1,CC_Chg,550.0,1.9509,6100.12,931.96106,1803.2626,2024-08-12 10:51:21,True,-1.0
128,1,1,CC_Chg,555.0,1.9508,6100.06,940.4335,1819.7914,2024-08-12 10:51:26,True,-1.0
129,1,1,CC_Chg,560.0,1.9503,6100.12,948.90576,1836.3184,2024-08-12 10:51:31,True,-1.0
130,1,1,CC_Chg,565.0,1.9504,6100.19,957.37823,1852.842,2024-08-12 10:51:36,True,-1.0
131,1,1,CC_Chg,570.0,1.9498,6100.25,965.85077,1869.3641,2024-08-12 10:51:41,True,-1.0
132,1,1,CC_Chg,575.0,1.95,6100.24,974.32336,1885.8848,2024-08-12 10:51:46,True,-1.0
133,1,1,CC_Chg,580.0,1.9501,6100.28,982.7959,1902.4066,2024-08-12 10:51:51,True,-1.0
134,1,1,CC_Chg,585.0,1.9505,6100.26,991.26843,1918.9309,2024-08-12 10:51:56,True,-1.0
135,1,1,CC_Chg,590.0,1.9514,6100.22,999.7411,1935.4608,2024-08-12 10:52:01,True,-1.0
136,1,1,CC_Chg,595.0,1.9519,6100.15,1008.2135,1951.9985,2024-08-12 10:52:06,True,-1.0
137,1,1,CC_Chg,600.0,1.953,6100.07,1016.68585,1968.5425,2024-08-12 10:52:11,True,-1.0
138,1,1,CC_Chg,605.0,1.9535,6100.09,1025.1582,1985.0924,2024-08-12 10:52:16,True,-1.0
139,1,1,CC_Chg,610.0,1.9545,6100.11,1033.6306,2001.6497,2024-08-12 10:52:21,True,-1.0
140,1,1,CC_Chg,615.0,1.9554,6100.11,1042.1029,2018.2147,2024-08-12 10:52:26,True,-1.0
141,1,1,CC_Chg,620.0,1.9559,6100.08,1050.5753,2034.7845,2024-08-12 10:52:31,True,-1.0
142,1,1,CC_Chg,625.0,1.9559,6100.03,1059.0477,2051.356,2024-08-12 10:52:36,True,-1.0
143,1,1,CC_Chg,630.0,1.9568,6100.06,1067.5198,2067.9314,2024-08-12 10:52:41,True,-1.0
144,1,1,CC_Chg,635.0,1.9573,6100.08,1075.9923,2084.5103,2024-08-12 10:52:46,True,-1.0
145,1,1,CC_Chg,640.0,1.9569,6100.09,1084.4647,2101.0894,2024-08-12 10:52:51,True,-1.0
146,1,1,CC_Chg,645.0,1.956,6100.08,1092.937,2117.6663,2024-08-12 10:52:56,True,-1.0
147,1,1,CC_Chg,650.0,1.9561,6100.03,1101.4093,2134.2412,2024-08-12 10:53:01,True,-1.0
148,1,1,CC_Chg,655.0,1.9564,6100.01,1109.8815,2150.815,2024-08-12 10:53:06,True,-1.0
149,1,1,CC_Chg,660.0,1.9557,6100.05,1118.3538,2167.386,2024-08-12 10:53:11,True,-1.0
150,1,1,CC_Chg,665.0,1.9552,6100.03,1126.826,2183.9548,2024-08-12 10:53:16,True,-1.0
151,1,1,CC_Chg,670.0,1.9551,6100.03,1135.2982,2200.5217,2024-08-12 10:53:21,True,-1.0
152,1,1,CC_Chg,675.0,1.955,6100.11,1143.7708,2217.0864,2024-08-12 10:53:26,True,-1.0
153,1,1,CC_Chg,680.0,1.9548,6100.04,1152.2429,2233.6477,2024-08-12 10:53:31,True,-1.0
154,1,1,CC_Chg,685.0,1.9549,6100.09,1160.7152,2250.2085,2024-08-12 10:53:36,True,-1.0
155,1,1,CC_Chg,690.0,1.9545,6100.22,1169.1876,2266.7686,2024-08-12 10:53:41,True,-1.0
156,1,1,CC_Chg,695.0,1.9543,6100.21,1177.6603,2283.3284,2024-08-12 10:53:46,True,-1.0
157,1,1,CC_Chg,700.0,1.9542,6100.2,1186.1327,2299.8853,2024-08-12 10:53:51,True,-1.0
158,1,1,CC_Chg,705.0,1.9541,6100.23,1194.6051,2316.441,2024-08-12 10:53:56,True,-1.0
159,1,1,CC_Chg,710.0,1.954,6100.23,1203.0778,2332.9963,2024-08-12 10:54:01,True,-1.0
160,1,1,CC_Chg,715.0,1.9532,6100.19,1211.5504,2349.5496,2024-08-12 10:54:06,True,-1.0
161,1,1,CC_Chg,720.0,1.9531,6100.2,1220.0228,2366.1013,2024-08-12 10:54:11,True,-1.0
162,1,1,CC_Chg,725.0,1.9538,6100.18,1228.4952,2382.6523,2024-08-12 10:54:16,True,-1.0
163,1,1,CC_Chg,730.0,1.9535,6100.2,1236.9678,2399.203,2024-08-12 10:54:21,True,-1.0
164,1,1,CC_Chg,735.0,1.9534,6100.2,1245.4402,2415.7532,2024-08-12 10:54:26,True,-1.0
165,1,1,CC_Chg,740.0,1.9532,6100.2,1253.9128,2432.304,2024-08-12 10:54:31,True,-1.0
166,1,1,CC_Chg,745.0,1.9543,6100.21,1262.3853,2448.8567,2024-08-12 10:54:36,True,-1.0
167,1,1,CC_Chg,750.0,1.9551,6100.2,1270.8578,2465.4172,2024-08-12 10:54:41,True,-1.0
168,1,1,CC_Chg,755.0,1.956,6100.1,1279.3302,2481.9858,2024-08-12 10:54:46,True,-1.0
169,1,1,CC_Chg,760.0,1.9572,6100.03,1287.8027,2498.5627,2024-08-12 10:54:51,True,-1.0
170,1,1,CC_Chg,765.0,1.958,6100.1,1296.275,2515.1487,2024-08-12 10:54:56,True,-1.0
171,1,1,CC_Chg,770.0,1.9592,6100.1,1304.7472,2531.743,2024-08-12 10:55:01,True,-1.0
172,1,1,CC_Chg,775.0,1.9602,6100.14,1313.2197,2548.3447,2024-08-12 10:55:06,True,-1.0
173,1,1,CC_Chg,780.0,1.9607,6100.13,1321.6923,2564.9526,2024-08-12 10:55:11,True,-1.0
174,1,1,CC_Chg,785.0,1.961,6100.12,1330.1644,2581.565,2024-08-12 10:55:16,True,-1.0
175,1,1,CC_Chg,790.0,1.961,6100.07,1338.6367,2598.1782,2024-08-12 10:55:21,True,-1.0
176,1,1,CC_Chg,795.0,1.9609,6100.09,1347.1093,2614.7915,2024-08-12 10:55:26,True,-1.0
177,1,1,CC_Chg,800.0,1.9606,6100.19,1355.5815,2631.4038,2024-08-12 10:55:31,True,-1.0
178,1,1,CC_Chg,805.0,1.9604,6100.27,1364.0541,2648.0144,2024-08-12 10:55:36,True,-1.0
179,1,1,CC_Chg,810.0,1.96,6100.29,1372.5265,2664.6233,2024-08-12 10:55:41,True,-1.0
180,1,1,CC_Chg,815.0,1.9596,6100.23,1380.9993,2681.2253,2024-08-12 10:55:46,True,-1.0
181,1,1,CC_Chg,820.0,1.959,6100.18,1389.4717,2697.8247,2024-08-12 10:55:51,True,-1.0
182,1,1,CC_Chg,825.0,1.9589,6100.15,1397.9442,2714.4224,2024-08-12 10:55:56,True,-1.0
183,1,1,CC_Chg,830.0,1.9586,6100.16,1406.4166,2731.0195,2024-08-12 10:56:01,True,-1.0
184,1,1,CC_Chg,835.0,1.9587,6100.16,1414.889,2747.6143,2024-08-12 10:56:06,True,-1.0
185,1,1,CC_Chg,840.0,1.9585,6100.22,1423.3616,2764.2073,2024-08-12 10:56:11,True,-1.0
186,1,1,CC_Chg,845.0,1.9582,6100.28,1431.8341,2780.7993,2024-08-12 10:56:16,True,-1.0
187,1,1,CC_Chg,850.0,1.9583,6100.27,1440.3069,2797.39,2024-08-12 10:56:21,True,-1.0
188,1,1,CC_Chg,855.0,1.9577,6100.26,1448.7793,2813.9795,2024-08-12 10:56:26,True,-1.0
189,1,1,CC_Chg,860.0,1.9583,6100.28,1457.252,2830.5688,2024-08-12 10:56:31,True,-1.0
190,1,1,CC_Chg,865.0,1.9576,6100.31,1465.7246,2847.157,2024-08-12 10:56:36,True,-1.0
191,1,1,CC_Chg,870.0,1.9577,6100.29,1474.1974,2863.7446,2024-08-12 10:56:41,True,-1.0
192,1,1,CC_Chg,875.0,1.9576,6100.24,1482.6698,2880.3306,2024-08-12 10:56:46,True,-1.0
193,1,1,CC_Chg,880.0,1.9573,6100.21,1491.1425,2896.9175,2024-08-12 10:56:51,True,-1.0
194,1,1,CC_Chg,885.0,1.9575,6100.15,1499.615,2913.5027,2024-08-12 10:56:56,True,-1.0
195,1,1,CC_Chg,890.0,1.9572,6100.1,1508.0873,2930.0864,2024-08-12 10:57:01,True,-1.0
196,1,1,CC_Chg,895.0,1.9569,6100.1,1516.5596,2946.6697,2024-08-12 10:57:06,True,-1.0
197,1,1,CC_Chg,900.0,1.9575,6100.1,1525.0319,2963.2524,2024-08-12 10:57:11,True,-1.0
198,1,1,CC_Chg,905.0,1.9571,6100.15,1533.5044,2979.835,2024-08-12 10:57:16,True,-1.0
199,1,1,CC_Chg,910.0,1.9569,6100.12,1541.9767,2996.4175,2024-08-12 10:57:21,True,-1.0
200,1,1,CC_Chg,915.0,1.9572,6100.14,1550.449,3012.998,2024-08-12 10:57:26,True,-1.0
201,1,1,CC_Chg,920.0,1.9571,6100.12,1558.9216,3029.5789,2024-08-12 10:57:31,True,-1.0
202,1,1,CC_Chg,925.0,1.9566,6100.13,1567.3939,3046.1592,2024-08-12 10:57:36,True,-1.0
203,1,1,CC_Chg,930.0,1.9567,6100.14,1575.8663,3062.739,2024-08-12 10:57:41,True,-1.0
204,1,1,CC_Chg,935.0,1.9572,6100.13,1584.3386,3079.3188,2024-08-12 10:57:46,True,-1.0
205,1,1,CC_Chg,940.0,1.9571,6100.11,1592.811,3095.8992,2024-08-12 10:57:51,True,-1.0
206,1,1,CC_Chg,945.0,1.9573,6100.17,1601.2836,3112.4827,2024-08-12 10:57:56,True,-1.0
207,1,1,CC_Chg,950.0,1.9581,6100.16,1609.7559,3129.0696,2024-08-12 10:58:01,True,-1.0
208,1,1,CC_Chg,955.0,1.9588,6100.18,1618.2284,3145.6646,2024-08-12 10:58:06,True,-1.0
209,1,1,CC_Chg,960.0,1.96,6100.16,1626.701,3162.267,2024-08-12 10:58:11,True,-1.0
210,1,1,CC_Chg,965.0,1.9615,6100.03,1635.1733,3178.8796,2024-08-12 10:58:16,True,-1.0
211,1,1,CC_Chg,970.0,1.963,6099.96,1643.6455,3195.5032,2024-08-12 10:58:21,True,-1.0
212,1,1,CC_Chg,975.0,1.9643,6100.0,1652.1177,3212.1365,2024-08-12 10:58:26,True,-1.0
213,1,1,CC_Chg,980.0,1.9649,6100.06,1660.5898,3228.779,2024-08-12 10:58:31,True,-1.0
214,1,1,CC_Chg,985.0,1.9655,6100.09,1669.0623,3245.4265,2024-08-12 10:58:36,True,-1.0
215,1,1,CC_Chg,990.0,1.9657,6100.05,1677.5345,3262.0793,2024-08-12 10:58:41,True,-1.0
216,1,1,CC_Chg,995.0,1.9656,6100.03,1686.007,3278.7322,2024-08-12 10:58:46,True,-1.0
217,1,1,CC_Chg,1000.0,1.9651,6100.03,1694.4791,3295.3843,2024-08-12 10:58:51,True,-1.0
218,1,1,CC_Chg,1005.0,1.9654,6100.08,1702.9514,3312.0352,2024-08-12 10:58:56,True,-1.0
219,1,1,CC_Chg,1010.0,1.965,6100.1,1711.4238,3328.685,2024-08-12 10:59:01,True,-1.0
220,1,1,CC_Chg,1015.0,1.9649,6100.11,1719.8962,3345.3325,2024-08-12 10:59:06,True,-1.0
221,1,1,CC_Chg,1020.0,1.9639,6100.06,1728.3685,3361.9746,2024-08-12 10:59:11,True,-1.0
222,1,1,CC_Chg,1025.0,1.9631,6100.04,1736.8407,3378.6099,2024-08-12 10:59:16,True,-1.0
223,1,1,CC_Chg,1030.0,1.9617,6100.07,1745.313,3395.2356,2024-08-12 10:59:21,True,-1.0
224,1,1,CC_Chg,1035.0,1.961,6099.98,1753.7854,3411.8545,2024-08-12 10:59:26,True,-1.0
225,1,1,CC_Chg,1040.0,1.96,6100.1,1762.2576,3428.4658,2024-08-12 10:59:31,True,-1.0
226,1,1,CC_Chg,1045.0,1.9595,6100.2,1770.7299,3445.0713,2024-08-12 10:59:36,True,-1.0
227,1,1,CC_Chg,1050.0,1.9588,6100.15,1779.2025,3461.6694,2024-08-12 10:59:41,True,-1.0
228,1,1,CC_Chg,1055.0,1.9588,6100.17,1787.675,3478.265,2024-08-12 10:59:46,True,-1.0
229,1,1,CC_Chg,1060.0,1.9585,6100.08,1796.1473,3494.8594,2024-08-12 10:59:51,True,-1.0
230,1,1,CC_Chg,1065.0,1.9584,6100.04,1804.6198,3511.4521,2024-08-12 10:59:56,True,-1.0
231,1,1,CC_Chg,1070.0,1.9585,6100.04,1813.0922,3528.0452,2024-08-12 11:00:01,True,-1.0
232,1,1,CC_Chg,1075.0,1.9586,6100.07,1821.5643,3544.638,2024-08-12 11:00:06,True,-1.0
233,1,1,CC_Chg,1080.0,1.9588,6100.17,1830.0366,3561.2324,2024-08-12 11:00:11,True,-1.0
234,1,1,CC_Chg,1085.0,1.9585,6100.2,1838.5092,3577.8267,2024-08-12 11:00:16,True,-1.0
235,1,1,CC_Chg,1090.0,1.9592,6100.22,1846.9817,3594.4236,2024-08-12 11:00:21,True,-1.0
236,1,1,CC_Chg,1095.0,1.9593,6100.17,1855.4542,3611.0225,2024-08-12 11:00:26,True,-1.0
237,1,1,CC_Chg,1100.0,1.9603,6100.13,1863.9265,3627.6267,2024-08-12 11:00:31,True,-1.0
238,1,1,CC_Chg,1105.0,1.9616,6100.15,1872.3989,3644.2407,2024-08-12 11:00:36,True,-1.0
